file,success,duration_sec,error_msg
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0281.DATA,True,1118.1205160617828,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0277.DATA,True,1173.1187846660614,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0283.DATA,True,1094.3306784629822,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0282.DATA,True,1116.2013816833496,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0286.DATA,True,1036.7986788749695,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0285.DATA,True,1090.6135592460632,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0284.DATA,True,1139.399510383606,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0287.DATA,True,1108.6444675922394,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0288.DATA,True,1075.2033331394196,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0289.DATA,True,1056.920599937439,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0290.DATA,True,1093.986538887024,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0292.DATA,True,1093.1779708862305,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0291.DATA,True,1122.7199959754944,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0297.DATA,True,1057.6354839801788,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0293.DATA,True,1082.115003824234,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0294.DATA,True,1074.0149743556976,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0295.DATA,True,1072.901231765747,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0296.DATA,True,1077.5555107593536,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0298.DATA,True,1091.6335134506226,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0301.DATA,True,1070.022411108017,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0302.DATA,True,1126.5051622390747,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0300.DATA,True,1147.6341359615326,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0299.DATA,True,1164.013394832611,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0304.DATA,True,1089.7536051273346,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0305.DATA,True,1089.3932917118073,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0303.DATA,True,1143.44690990448,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0307.DATA,True,1076.5280129909515,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0306.DATA,True,1119.6180984973907,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0308.DATA,True,1061.3054296970367,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0309.DATA,True,1121.8391206264496,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0311.DATA,True,1073.4568164348602,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0310.DATA,True,1124.1590282917023,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0313.DATA,True,1053.527619600296,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0312.DATA,True,1101.2900948524475,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0314.DATA,True,1051.6422090530396,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0316.DATA,True,1098.8202290534973,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0315.DATA,True,1133.502445936203,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0320.DATA,True,1105.2815382480621,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0319.DATA,True,1107.6430180072784,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0323.DATA,True,1066.4616649150848,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0321.DATA,True,1102.5238065719604,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0317.DATA,True,1122.7343204021454,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0322.DATA,True,1080.4959151744843,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0318.DATA,True,1162.7944974899292,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0327.DATA,True,1055.981320142746,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0324.DATA,True,1089.079211473465,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0328.DATA,True,1054.045061826706,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0325.DATA,True,1130.5986232757568,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0329.DATA,True,1088.4610288143158,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0326.DATA,True,1121.8569180965424,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0331.DATA,True,1096.0797951221466,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0330.DATA,True,1171.558604478836,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0332.DATA,True,1167.5720674991608,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0333.DATA,True,1070.47829413414,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0335.DATA,True,1050.0980179309845,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0334.DATA,True,1141.477021932602,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0337.DATA,True,1105.4534237384796,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0336.DATA,True,1148.9980466365814,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0338.DATA,True,1141.054550409317,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0345.DATA,True,1028.1594264507294,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0343.DATA,True,1073.3572735786438,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0342.DATA,True,1084.8040072917938,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0339.DATA,True,1120.9637138843536,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0341.DATA,True,1101.874939918518,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0340.DATA,True,1144.3217873573303,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0344.DATA,True,1128.2630004882812,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0346.DATA,True,1128.2110829353333,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0349.DATA,True,1053.7548913955688,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0352.DATA,True,1030.4050781726837,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0347.DATA,True,1131.216998577118,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0350.DATA,True,1090.9359607696533,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0348.DATA,True,1110.8134651184082,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0353.DATA,True,1076.8795771598816,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0351.DATA,True,1106.267825126648,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0355.DATA,True,1019.7562761306763,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0354.DATA,True,1111.5973031520844,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0356.DATA,True,1056.56684756279,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0358.DATA,True,1064.5751988887787,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0357.DATA,True,1103.444950580597,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0359.DATA,True,1128.5612859725952,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0361.DATA,True,1068.5400207042694,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0360.DATA,True,1098.6162133216858,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0364.DATA,True,1071.322149515152,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0365.DATA,True,1068.9277064800262,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0363.DATA,True,1129.2847774028778,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0366.DATA,True,1080.1995859146118,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0367.DATA,True,1083.5512146949768,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0362.DATA,True,1171.4055235385895,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0368.DATA,True,1091.0637547969818,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0371.DATA,True,1079.037068605423,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0369.DATA,True,1101.885187625885,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0370.DATA,True,1124.0441427230835,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0372.DATA,True,1094.750834941864,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0374.DATA,True,1090.8769764900208,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0375.DATA,True,1102.877827167511,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0373.DATA,True,1145.32320022583,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0376.DATA,True,1110.4609751701355,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0380.DATA,True,1059.5586807727814,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0378.DATA,True,1145.2899689674377,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0379.DATA,True,1142.2793917655945,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0377.DATA,True,1219.9932959079742,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0382.DATA,True,1080.6797976493835,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0383.DATA,True,1049.9408180713654,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0381.DATA,True,1232.7822513580322,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0385.DATA,True,1094.1053533554077,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0384.DATA,True,1191.6018414497375,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0388.DATA,True,1101.9936673641205,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0387.DATA,True,1115.1686780452728,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0386.DATA,True,1138.8306698799133,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0390.DATA,True,1113.7878069877625,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0389.DATA,True,1129.7618656158447,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0391.DATA,True,1108.3951785564423,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0396.DATA,True,1079.553069114685,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0394.DATA,True,1118.2776231765747,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0393.DATA,True,1132.0593338012695,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0398.DATA,True,1082.6345863342285,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0397.DATA,True,1104.0195503234863,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0392.DATA,True,1176.7713458538055,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0399.DATA,True,1101.9231951236725,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0395.DATA,True,1173.9421677589417,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0400.DATA,True,1111.9899699687958,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0402.DATA,True,1092.642142534256,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0401.DATA,True,1129.4206047058105,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0405.DATA,True,1071.4411108493805,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0403.DATA,True,1122.5998721122742,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0404.DATA,True,1145.2166757583618,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0406.DATA,True,1086.6700527668,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0407.DATA,True,1138.2503933906555,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0408.DATA,True,1059.1201434135437,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0409.DATA,True,1086.3756928443909,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0412.DATA,True,1061.2791678905487,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0410.DATA,True,1090.6616990566254,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0413.DATA,True,1096.6687462329865,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0415.DATA,True,1085.4220168590546,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0411.DATA,True,1133.4382436275482,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0414.DATA,True,1102.9894983768463,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0418.DATA,True,1080.090306520462,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0420.DATA,True,1082.8316295146942,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0416.DATA,True,1127.2167370319366,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0417.DATA,True,1131.5306746959686,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0424.DATA,True,1062.781301498413,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0419.DATA,True,1150.0448276996613,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0423.DATA,True,1095.7474336624146,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0421.DATA,True,1140.770136833191,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0422.DATA,True,1120.4651808738708,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0426.DATA,True,1056.4334480762482,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0427.DATA,True,1090.486832857132,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0425.DATA,True,1155.4876174926758,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0428.DATA,True,1130.9879517555237,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0429.DATA,True,1142.9128494262695,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0430.DATA,True,1126.8479504585266,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0431.DATA,True,1169.0199537277222,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0432.DATA,True,1140.4797537326813,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0434.DATA,True,1073.6606678962708,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0435.DATA,True,1091.0301053524017,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0437.DATA,True,1056.7022631168365,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0433.DATA,True,1136.0867590904236,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0439.DATA,True,1101.4693458080292,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0438.DATA,True,1113.9077138900757,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0440.DATA,True,1101.5191345214844,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0443.DATA,True,1072.131322145462,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0436.DATA,True,1180.537177324295,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0444.DATA,True,1098.9173142910004,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0445.DATA,True,1099.6941797733307,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0446.DATA,True,1098.8893203735352,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0442.DATA,True,1160.9025871753693,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0447.DATA,True,1117.569679737091,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0448.DATA,True,1110.8926174640656,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0450.DATA,True,1049.267553806305,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0441.DATA,True,1213.6465253829956,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0449.DATA,True,1134.258555650711,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0451.DATA,True,1067.316598892212,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0452.DATA,True,1153.4837725162506,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0453.DATA,True,1110.364628314972,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0454.DATA,True,1129.4359350204468,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0455.DATA,True,1043.3945002555847,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0456.DATA,True,1086.2506976127625,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0457.DATA,True,1073.6461522579193,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0459.DATA,True,1089.854008436203,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0460.DATA,True,1086.1382155418396,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0458.DATA,True,1127.7519438266754,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0462.DATA,True,1100.4989140033722,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0461.DATA,True,1118.7723722457886,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0463.DATA,True,1117.4845683574677,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0465.DATA,True,1100.4563546180725,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0468.DATA,True,1067.756510734558,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0469.DATA,True,1068.2213356494904,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0466.DATA,True,1102.1591114997864,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0464.DATA,True,1159.4668164253235,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0470.DATA,True,1069.582844734192,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0471.DATA,True,1095.0073642730713,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0473.DATA,True,1075.4229912757874,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0474.DATA,True,1057.0072038173676,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0467.DATA,True,1134.6710267066956,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0472.DATA,True,1138.1572041511536,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0475.DATA,True,1125.8407514095306,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0476.DATA,True,1104.8567078113556,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0478.DATA,True,1135.8755550384521,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0479.DATA,True,1116.2024066448212,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0477.DATA,True,1207.3317589759827,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0480.DATA,True,1026.2395958900452,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0482.DATA,True,977.4936599731445,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0481.DATA,True,1054.2053372859955,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0483.DATA,True,991.9481565952301,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0484.DATA,True,1025.7107577323914,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0487.DATA,True,976.6009178161621,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0485.DATA,True,1020.9075210094452,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0486.DATA,True,1016.6046726703644,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0490.DATA,True,945.5119915008545,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0489.DATA,True,954.9873356819153,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0488.DATA,True,989.9657368659973,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0492.DATA,True,951.7245786190033,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0494.DATA,True,931.0146706104279,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0493.DATA,True,959.5250310897827,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0495.DATA,True,930.6849267482758,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0491.DATA,True,979.0627648830414,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0497.DATA,True,931.7839229106903,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0496.DATA,True,936.8409821987152,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0499.DATA,True,882.3630096912384,
NORNE_ATW2013_DOE_TOP15_EXTENDED_LHS_0498.DATA,True,900.1746742725372,
